ObjectPath,Content,SceneName,Translated,TranslatedText
"LFA Case 5 Maintenance/State Canvas/Initial Topic Slide-2/Text (1)","As we approach the maintenance phase, the uptake of anesthetic by the patient slows, and it becomes easier to reduce FGF and maintain a stable concentration of anesthetic in the lungs.  For that reason, the maintenance phase is a convenient time to implement a low flow technique and begin to learn the nuances of the practice.  This is especially true for longer procedures.

The following simulations will provide an approach to managing low flow anesthesia during maintenance.

One caveat - while it is desirable to minimize FGF during all phases of the anesthetic, reducing FGF should never be prioritized over managing the desired anesthetic depth.  Remember, our definition of low flow anesthesia requires that safe and effective patient care be ensured.  If the patient requires a rapid increase or decrease in inhaled anesthetic concentration, increasing FGF to effect the desired change may be required. ",LFA CFM,Y,"Saat kita mendekati fase pemeliharaan, penyerapan anestesi oleh pasien melambat, dan menjadi lebih mudah untuk mengurangi FGF dan mempertahankan konsentrasi anestesi yang stabil di paru-paru. Untuk alasan itu, fase pemeliharaan adalah waktu yang nyaman untuk menerapkan teknik aliran rendah dan mulai mempelajari seluk-beluk praktik ini. Ini terutama berlaku untuk prosedur yang lebih lama.

Simulasi berikut akan memberikan pendekatan untuk mengelola anestesi aliran rendah selama pemeliharaan.

Satu peringatan - meskipun diinginkan untuk meminimalkan FGF selama semua fase anestesi, mengurangi FGF tidak boleh diprioritaskan di atas mengelola kedalaman anestesi yang diinginkan. Ingat, definisi kita tentang anestesi aliran rendah mengharuskan perawatan pasien yang aman dan efektif dipastikan. Jika pasien memerlukan peningkatan atau penurunan cepat dalam konsentrasi anestesi yang dihirup, meningkatkan FGF untuk mencapai perubahan yang diinginkan mungkin diperlukan."
"LFA Case 5 Maintenance/State Canvas/NewState 3 - 2/5/Text","<b>2/5.</b> We are at 30 minutes. Observe that <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub>, F<sub>E</sub>A</mark> remain at the target levels.

Select ""Continue"" to fast forward to 60 minutes.",LFA CFM,Y,"<b>2/5.</b> Kita berada di 30 menit. Amati bahwa <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub>, F<sub>E</sub>A</mark> tetap pada tingkat target.

Pilih ""Lanjutkan"" untuk mempercepat ke 60 menit."
"LFA Case 5 Maintenance/State Canvas/State 1 - 6/7/Heading","WHEN DOES THE MAINTENANCE PHASE BEGIN?",LFA CFM,Y,"KAPAN FASE PEMELIHARAAN DIMULAI?"
"LFA Case 5 Maintenance/State Canvas/Topic Slide 3 HowLowFGF/Text (1)","The prior simulation indicated that FGF can be reduced to 1 L/min safely and effectively by adjusting the delivered oxygen and anesthetic agent concentrations and monitoring F<sub>I</sub>O<sub>2</sub> and F<sub>E</sub>A.  While this is a relatively low FGF, there is still ongoing flow of anesthetic out the scavenging system.  Can the flow of anesthetic out the scavenging system be eliminated completely?


The simulation can be used to show that as FGF is reduced, a point is reached where there is no flow of anesthetic out the scavenging system and into the environment.  This condition is also known as a closed circuit.  While it is not the intent of this course to teach closed circuit anesthesia, it is instructive to explore this condition to understand the requirements for the minimum safe and effective flow.


",LFA CFM,Y,"Simulasi sebelumnya menunjukkan bahwa FGF dapat dikurangi menjadi 1 L/menit dengan aman dan efektif dengan menyesuaikan konsentrasi oksigen dan agen anestesi yang diberikan serta memantau F<sub>I</sub>O<sub>2</sub> dan F<sub>E</sub>A. Meskipun ini adalah FGF yang relatif rendah, masih ada aliran anestesi yang berkelanjutan keluar dari sistem pencemaran. Bisakah aliran anestesi keluar dari sistem pencemaran dihilangkan sepenuhnya?

Simulasi dapat digunakan untuk menunjukkan bahwa saat FGF dikurangi, tercapai titik di mana tidak ada aliran anestesi keluar dari sistem pencemaran dan ke lingkungan. Kondisi ini juga dikenal sebagai sirkuit tertutup. Meskipun bukan tujuan dari kursus ini untuk mengajarkan anestesi sirkuit tertutup, menjelajahi kondisi ini berguna untuk memahami persyaratan untuk aliran minimum yang aman dan efektif."
"LFA Case 5 Maintenance/State Canvas/NewState 3 - 1/5/Text","<b>1/5.</b> We begin after a 10-minute induction.  F<sub>I</sub>O<sub>2</sub> is 50% and F<sub>E</sub>A is 0.8%.
<u>User Action</u>:  Reduce FGF to 0.2 L/min, and set  F<sub>D</sub>O<sub>2</sub>=100%, F<sub>D</sub>A=5%.
Observe <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub>, F<sub>E</sub>A.</mark> Note that <mark=#0000ff40>waste flow</mark> is ZERO! <mark=#0000ff40>Rebreathing percentage</mark> is 100%.

Select ""Continue"" to fast forward to 30 minutes.
",LFA CFM,Y,"<b>1/5.</b> Kami mulai setelah induksi 10 menit. F<sub>I</sub>O<sub>2</sub> adalah 50% dan F<sub>E</sub>A adalah 0.8%.
<u>Tindakan Pengguna</u>: Kurangi FGF menjadi 0.2 L/menit, dan atur F<sub>D</sub>O<sub>2</sub>=100%, F<sub>D</sub>A=5%.
Amati <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub>, F<sub>E</sub>A.</mark> Perhatikan bahwa <mark=#0000ff40>aliran limbah</mark> adalah NOL! <mark=#0000ff40>Persentase rebreathing</mark> adalah 100%.

Pilih ""Lanjutkan"" untuk mempercepat ke 30 menit."
"LFA Case 5 Maintenance/State Canvas/State 2 - 5/7/Text","<b>5/7.</b> We are at 30 minutes. Observe <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> and <mark=#0000ff40>F<sub>E</sub>A</mark>.

Select ""Continue"" to fast forward to 60 minutes.",LFA CFM,Y,"<b>5/7.</b> Kami berada di 30 menit. Amati <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> dan <mark=#0000ff40>F<sub>E</sub>A</mark>.

Pilih ""Lanjutkan"" untuk mempercepat ke 60 menit."
"LFA Case 5 Maintenance/State Canvas/State 2 - 1/7/Heading","HOW CAN FGF BE REDUCED SAFELY DURING MAINTENANCE?",LFA CFM,Y,"BAGAIMANA FGF DAPAT DIKURANGI DENGAN AMAN SELAMA PEMELIHARAAN?"
"LFA Case 5 Maintenance/State Canvas/NewState 3 - 1/5/Heading","WHAT IS THE MINIMUM SAFE FGF DURING MAINTENANCE?",LFA CFM,Y,"BERAPA FGF MINIMUM YANG AMAN SELAMA PEMELIHARAAN?"
"LFA Hendrickx 2001 Tests/State Canvas/Hendrickx 2001 84%s/Text","FiO2 = 0.84 +/- 0.02",LFA CFM,Y,"FiO2 = 0.84 +/- 0.02"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 1/5/Text","<b>1/5.</b> Again we pause the simulation at 3 minutes after IV Induction and ventilation with FGF = MV. <mark=#0000ff40>F<sub>E</sub>A</mark> is 0.7% and rising but recall, the target F<sub>E</sub>A at incision is 1.2% (1 MAC).
<u>User Action</u>:  Set F<sub>D</sub>A to 1.7% and reduce total FGF to 1 L/min.
Select ""Continue"" to jump to 10 minutes.",LFA CFM,Y,"<b>1/5.</b> Kami kembali menghentikan simulasi pada 3 menit setelah Induksi IV dan ventilasi dengan FGF = MV. <mark=#0000ff40>F<sub>E</sub>A</mark> adalah 0.7% dan meningkat tetapi ingat, target F<sub>E</sub>A pada insisi adalah 1.2% (1 MAC).
<u>Tindakan Pengguna</u>: Atur F<sub>D</sub>A menjadi 1.7% dan kurangi total FGF menjadi 1 L/menit.
Pilih ""Lanjutkan"" untuk melompat ke 10 menit."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 1/3/Text","<b>1/3.</b> We pause the simulation at 3 minutes after IV Induction and ventilation with FGF = MV, F<sub>D</sub>O<sub>2</sub> = 100%, F<sub>D</sub>A = 1.2%. Note that  <mark=#0000ff40>F<sub>D</sub>A and F<sub>I</sub>A</mark> are similar, <mark=#0000ff40>F<sub>E</sub>A has increased to 0.7%</mark> but we want to attain an F<sub>E</sub>A of 1.2% (1 MAC) at incision.

<u>User Action</u>: Set F<sub>D</sub>A = 1.7%, F<sub>D</sub>O<sub>2</sub> = 60%. Select ""Continue"" to jump to 10 minutes.",LFA CFM,Y,"<b>1/3.</b> Kami menghentikan simulasi pada 3 menit setelah Induksi IV dan ventilasi dengan FGF = MV, F<sub>D</sub>O<sub>2</sub> = 100%, F<sub>D</sub>A = 1.2%. Perhatikan bahwa <mark=#0000ff40>F<sub>D</sub>A dan F<sub>I</sub>A</mark> serupa, <mark=#0000ff40>F<sub>E</sub>A telah meningkat menjadi 0.7%</mark> tetapi kami ingin mencapai F<sub>E</sub>A sebesar 1.2% (1 MAC) pada insisi.

<u>Tindakan Pengguna</u>: Atur F<sub>D</sub>A = 1.7%, F<sub>D</sub>O<sub>2</sub> = 60%. Pilih ""Lanjutkan"" untuk melompat ke 10 menit."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 3/5/Text","<b>3/5.</b> We are at 30 minutes. <mark=#0000ff40>F<sub>I</sub>A and F<sub>E</sub>A</mark> rise slowly but even at 30 minutes F<sub>E</sub>A is just 0.8%, below the incision target.

Select ""Continue"" to observe a plot of the difference between delivered and inspired oxygen and then again for anesthetic when FGF is reduced at 3 minutes. ",LFA CFM,Y,"<b>3/5.</b> Kami berada di 30 menit. <mark=#0000ff40>F<sub>I</sub>A dan F<sub>E</sub>A</mark> naik perlahan tetapi bahkan pada 30 menit F<sub>E</sub>A hanya 0.8%, di bawah target insisi.

Pilih ""Lanjutkan"" untuk mengamati plot perbedaan antara oksigen yang diberikan dan dihirup dan kemudian lagi untuk anestesi ketika FGF dikurangi pada 3 menit."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 3/3 PLOTS/Heading","WHY MONITOR EXHALED ANESTHETIC CONCENTRATION (F<sub>E</sub>A) DURING LOW FLOW ANESTHESIA?",LFA CFM,Y,"MENGAPA MEMANTAU KONSENTRASI ANESTESI YANG DIHEMBUSKAN (F<sub>E</sub>A) SELAMA ANESTESI ALIRAN RENDAH?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 2/3/Text","<b>2/3.</b> We are at 10 minutes. <mark=#0000ff40>F<sub>D</sub>A and F<sub>I</sub>A</mark> remain almost equal since there is no rebreathing.  <mark=#0000ff40>F<sub>E</sub>A reaches 1.2%</mark> by increasing the vaporizer setting above the target.  Note the <mark=#0000ff40>agent waste flow</mark> is more than 18 mL/hour. Vaporizer setting does not guarantee the desired anesthetic depth.  Monitoring F<sub>E</sub>A is essential to estimate the actual anesthetic depth.
Select ""Continue"" to see plots of F<sub>D</sub>A, F<sub>I</sub>A, & F<sub>E</sub>A.
 ",LFA CFM,Y,"<b>2/3.</b> Kami berada di 10 menit. <mark=#0000ff40>F<sub>D</sub>A dan F<sub>I</sub>A</mark> tetap hampir sama karena tidak ada rebreathing. <mark=#0000ff40>F<sub>E</sub>A mencapai 1.2%</mark> dengan meningkatkan pengaturan vaporizer di atas target. Perhatikan bahwa <mark=#0000ff40>aliran limbah agen</mark> lebih dari 18 mL/jam. Pengaturan vaporizer tidak menjamin kedalaman anestesi yang diinginkan. Memantau F<sub>E</sub>A sangat penting untuk memperkirakan kedalaman anestesi yang sebenarnya.
Pilih ""Lanjutkan"" untuk melihat plot F<sub>D</sub>A, F<sub>I</sub>A, & F<sub>E</sub>A."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 3/3 PLOTS/Text","<b>3/3.</b> The plots show that F<sub>E</sub>A will continue to rise over time unless the vaporizer setting is reduced.  <b>Monitoring exhaled anesthetic concentration (F<sub>E</sub>A) is an essential tool for keeping patients safe and refining your practice.</b>",LFA CFM,Y,"<b>3/3.</b> Plot menunjukkan bahwa F<sub>E</sub>A akan terus meningkat seiring waktu kecuali pengaturan vaporizer dikurangi. <b>Memantau konsentrasi anestesi yang dihembuskan (F<sub>E</sub>A) adalah alat penting untuk menjaga keselamatan pasien dan menyempurnakan praktik Anda.</b>"
"LFA Case 4 Anesthetic Delivery/State Canvas/Initial Topic Slide (2)/Heading (1)","Effective Anesthetic Delivery during
Low Flow Anesthesia",LFA CFM,Y,"Pengiriman Anestesi Efektif selama
Anestesi Aliran Rendah"
"LFA Case 4 Anesthetic Delivery/State Canvas/Initial Topic Slide (2)/Text (1)","
The following simulation focuses on the relationship between the delivered, inspired and exhaled concentrations of anesthetic as FGF is reduced below minute ventilation to increase rebreathing and minimize waste and pollution.  The learner will understand why it is important to monitor F<sub>E</sub>A as FGF is reduced and manage the vaporizer setting to ensure the depth of anesthesia is adequate.

We will provide interactive simulations to facilitate an understanding of this complex topic.  Effort spent to understand the interplay of factors that determine anesthetic depth when reducing fresh gas flow will not only help to keep patients safe, but empower your practice on a daily basis.

The simulations in this topic are important!",LFA CFM,Y,"Simulasi berikut berfokus pada hubungan antara konsentrasi anestesi yang diberikan, dihirup, dan dihembuskan saat FGF dikurangi di bawah ventilasi menit untuk meningkatkan rebreathing dan meminimalkan limbah dan polusi. Pembelajar akan memahami mengapa penting untuk memantau F<sub>E</sub>A saat FGF dikurangi dan mengelola pengaturan vaporizer untuk memastikan kedalaman anestesi memadai.

Kami akan menyediakan simulasi interaktif untuk memfasilitasi pemahaman tentang topik yang kompleks ini. Upaya yang dilakukan untuk memahami interaksi faktor-faktor yang menentukan kedalaman anestesi saat mengurangi aliran gas segar tidak hanya akan membantu menjaga keselamatan pasien, tetapi juga memberdayakan praktik Anda setiap hari.

Simulasi dalam topik ini penting!"
"LFA Case 4 Anesthetic Delivery/State Canvas/First Topic Slide after State 3/Text (1)","
Inhaled anesthetics are dosed to establish and maintain a desired <u>concentration</u> in the brain.  The minimum alveolar <u>concentration</u> (MAC) of each inhaled anesthetic helps to guide the effective dose.   We have learned that the concentration set on the vaporizer will not guarantee, nor reflect the desired concentration in the patient when using low flow anesthesia.  Reducing flows can reduce anesthetic waste substantially, but the vaporizer setting (F<sub>D</sub>A) must be adjusted to ensure the desired anesthetic depth is established and maintained.  Monitoring F<sub>E</sub>A is essential to a safe and effective practice.",LFA CFM,Y,"Anestesi inhalasi diberikan untuk menetapkan dan mempertahankan <u>konsentrasi</u> yang diinginkan di otak. Konsentrasi alveolar minimum (MAC) dari masing-masing anestesi inhalasi membantu memandu dosis yang efektif. Kami telah belajar bahwa konsentrasi yang diatur pada vaporizer tidak akan menjamin, atau mencerminkan konsentrasi yang diinginkan pada pasien saat menggunakan anestesi aliran rendah. Mengurangi aliran dapat mengurangi limbah anestesi secara signifikan, tetapi pengaturan vaporizer (F<sub>D</sub>A) harus disesuaikan untuk memastikan kedalaman anestesi yang diinginkan ditetapkan dan dipertahankan. Memantau F<sub>E</sub>A sangat penting untuk praktik yang aman dan efektif."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 1/3/Heading","WHY MONITOR EXHALED ANESTHETIC CONCENTRATION (F<sub>E</sub>A) DURING LOW FLOW ANESTHESIA?",LFA CFM,Y,"MENGAPA MEMANTAU KONSENTRASI ANESTESI YANG DIHEMBUSKAN (F<sub>E</sub>A) SELAMA ANESTESI ALIRAN RENDAH?"
"LFA Case 4 Anesthetic Delivery/State Canvas/Initial Topic Slide/Heading (1)","Effective Anesthetic Delivery during
Low Flow Anesthesia",LFA CFM,Y,"Pengiriman Anestesi Efektif selama
Anestesi Aliran Rendah"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 1/5/Heading","WHAT IS THE RISK OF INADEQUATE ANESTHESIA AS FGF IS REDUCED?",LFA CFM,Y,"APA RISIKO ANESTESI YANG TIDAK MEMADAI SAAT FGF DIKURANGI?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 1 - 2/3/Heading","WHY MONITOR EXHALED ANESTHETIC CONCENTRATION (F<sub>E</sub>A) DURING LOW FLOW ANESTHESIA?",LFA CFM,Y,"MENGAPA MEMANTAU KONSENTRASI ANESTESI YANG DIHEMBUSKAN (F<sub>E</sub>A) SELAMA ANESTESI ALIRAN RENDAH?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 2/5/Text","
<b>2/5.</b> We are at 10 minutes. Agent waste flow is reduced to 1.6 mL/hour but <mark=#0000ff40>F<sub>I</sub>A, F<sub>E</sub>A and F<sub>I</sub>O<sub>2</sub></mark> all decline.  Vaporizer and F<sub>D</sub>O<sub>2</sub> settings are unchanged but the desired anesthetic depth is not reached.  Note <mark=#0000ff40>rebreathing percentage.</mark>

Select ""Continue"" to jump to 30 minutes.",LFA CFM,Y,"<b>2/5.</b> Kami berada di 10 menit. Aliran limbah agen berkurang menjadi 1,6 mL/jam tetapi <mark=#0000ff40>F<sub>I</sub>A, F<sub>E</sub>A dan F<sub>I</sub>O<sub>2</sub></mark> semuanya menurun. Pengaturan vaporizer dan F<sub>D</sub>O<sub>2</sub> tidak berubah tetapi kedalaman anestesi yang diinginkan tidak tercapai. Catat <mark=#0000ff40>persentase rebreathing.</mark>

Pilih ""Lanjutkan"" untuk melompat ke 30 menit."
"LFA Case 4 Anesthetic Delivery/State Canvas/Initial Topic Slide/Text (1)","
Controlling the depth of anesthesia when administering an inhaled anesthetic involves a complex interplay of vaporizer setting, FGF, minute ventilation, the internal volume of the machine and breathing circuit and factors that influence patient uptake.  The skilled anesthetist manages this interplay to ensure safe and effective anesthetic delivery while avoiding the physiologic impact of over- and underdosage.

It is easy to inadvertently deliver too much inhaled anesthetic when using higher fresh gas flows since the anesthetic concentration changes rapidly -  who hasn’t been surprised to see significant hypotension related to too much inhaled anesthetic?  When using a low flow technique, anesthetic concentrations change more slowly in the circuit, making over-dosage less likely, but there is a risk of inadequate anesthetic effect and awareness.  ",LFA CFM,Y,"Mengontrol kedalaman anestesi saat memberikan anestesi inhalasi melibatkan interaksi kompleks antara pengaturan vaporizer, FGF, ventilasi menit, volume internal mesin dan sirkuit pernapasan serta faktor-faktor yang mempengaruhi penyerapan pasien. Anestesiolog yang terampil mengelola interaksi ini untuk memastikan pemberian anestesi yang aman dan efektif sambil menghindari dampak fisiologis dari over- dan underdosage.

Sangat mudah untuk secara tidak sengaja memberikan terlalu banyak anestesi inhalasi saat menggunakan aliran gas segar yang lebih tinggi karena konsentrasi anestesi berubah dengan cepat - siapa yang tidak terkejut melihat hipotensi signifikan terkait dengan terlalu banyak anestesi inhalasi? Saat menggunakan teknik aliran rendah, konsentrasi anestesi berubah lebih lambat dalam sirkuit, membuat over-dosage lebih kecil kemungkinannya, tetapi ada risiko efek anestesi yang tidak memadai dan kesadaran."
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 3/5/Heading","WHAT IS THE RISK OF INADEQUATE ANESTHESIA AS FGF IS REDUCED?",LFA CFM,Y,"APA RISIKO ANESTESI YANG TIDAK MEMADAI SAAT FGF DIKURANGI?"
"LFA Case 4 Anesthetic Delivery/State Canvas/State 2 - 2/5/Heading","WHAT IS THE RISK OF INADEQUATE ANESTHESIA AS FGF IS REDUCED? ",LFA CFM,Y,"APA RISIKO ANESTESI YANG TIDAK MEMADAI SAAT FGF DIKURANGI?"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2 - 2/2/Heading","WHAT IS THE DIFFERENCE BETWEEN F<sub>D</sub>O<sub>2</sub> AND F<sub>I</sub>O<sub>2</sub>?",LFA CFM,Y,"APA PERBEDAAN ANTARA F<sub>D</sub>O<sub>2</sub> DAN F<sub>I</sub>O<sub>2</sub>?"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 4/5/Heading","CONTROLLING THE F<sub>D</sub>O<sub>2</sub> – GAS FLOWS VERSUS GAS COMPOSITION",LFA CFM,Y,"MENGONTROL F<sub>D</sub>O<sub>2</sub> – ALIRAN GAS VERSUS KOMPOSISI GAS"
"LFA Case 3 Oxygen Delivery/State Canvas/Initial Topic Slide/Text (1)","Ensuring adequate blood oxygenation requires that the anesthesia professional provide an adequate inspired oxygen concentration (F<sub>I</sub>O<sub>2</sub>). Reducing oxygen flows when practicing low flow anesthesia raises an appropriate concern for adequate F<sub>I</sub>O<sub>2</sub>.  Monitoring the inspired oxygen concentration and setting appropriate alarm limits for F<sub>I</sub>O<sub>2</sub> is essential and provides the feedback needed to reduce FGF safely and effectively.

This simulation focuses on the relationship between FGF and the difference between the oxygen concentration delivered in the fresh gas (F<sub>D</sub>O<sub>2</sub>) and the F<sub>I</sub>O<sub>2</sub>. The learner will be able to explore the influence of FGF setting on F<sub>I</sub>O<sub>2</sub> when using oxygen, air or the combination.

Nitrous oxide is not included in the simulation.",LFA CFM,Y,"Memastikan oksigenasi darah yang memadai memerlukan profesional anestesi untuk menyediakan konsentrasi oksigen inspirasi yang memadai (F<sub>I</sub>O<sub>2</sub>). Mengurangi aliran oksigen saat mempraktikkan anestesi aliran rendah menimbulkan kekhawatiran yang tepat untuk F<sub>I</sub>O<sub>2</sub> yang memadai. Memantau konsentrasi oksigen inspirasi dan menetapkan batas alarm yang sesuai untuk F<sub>I</sub>O<sub>2</sub> adalah penting dan memberikan umpan balik yang diperlukan untuk mengurangi FGF dengan aman dan efektif.

Simulasi ini berfokus pada hubungan antara FGF dan perbedaan antara konsentrasi oksigen yang diberikan dalam gas segar (F<sub>D</sub>O<sub>2</sub>) dan F<sub>I</sub>O<sub>2</sub>. Peserta akan dapat mengeksplorasi pengaruh pengaturan FGF pada F<sub>I</sub>O<sub>2</sub> saat menggunakan oksigen, udara atau kombinasinya.

Nitrous oxide tidak termasuk dalam simulasi."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 7/9/Heading","OBTAINING THE DESIRED F<sub>I</sub>O<sub>2</sub>",LFA CFM,Y,"MENDAPATKAN F<sub>I</sub>O<sub>2</sub> YANG DIINGINKAN"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2b - 1/2/Text","<b>1/2.</b> This simulation depicts a <mark=#0000ff40>reduced fresh gas flow less than minute ventilation</mark> with significant <mark=#0000ff40>rebreathing</mark>. <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub> is less than F<sub>D</sub>O<sub>2</sub></mark> due to mixing of rebreathed gases with fresh gases.  This is always the case when there is rebreathing since the exhaled oxygen concentration (F<sub>E</sub>O<sub>2</sub>) is less than the F<sub>D</sub>O<sub>2</sub>.  The final F<sub>I</sub>O<sub>2</sub> will depend upon the F<sub>D</sub>O<sub>2</sub>, F<sub>E</sub>O<sub>2</sub>,  and the degree of rebreathing.",LFA CFM,Y,"<b>1/2.</b> Simulasi ini menggambarkan <mark=#0000ff40>aliran gas segar yang dikurangi kurang dari ventilasi menit</mark> dengan <mark=#0000ff40>rebreathing</mark> yang signifikan. <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub> lebih rendah dari F<sub>D</sub>O<sub>2</sub></mark> karena pencampuran gas yang dihirup kembali dengan gas segar. Ini selalu terjadi ketika ada rebreathing karena konsentrasi oksigen yang dihembuskan (F<sub>E</sub>O<sub>2</sub>) lebih rendah dari F<sub>D</sub>O<sub>2</sub>. F<sub>I</sub>O<sub>2</sub> akhir akan tergantung pada F<sub>D</sub>O<sub>2</sub>, F<sub>E</sub>O<sub>2</sub>, dan tingkat rebreathing."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 4/9/Text","<b>4/9.</b> We start again at the conclusion of a 10 minute induction.
<u>User action:</u> Set the fractional oxygen <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> to 30% and total FGF to 1 L/min.

Select ""Continue"" to jump to 21 minutes.",LFA CFM,Y,"<b>4/9.</b> Kami mulai lagi pada akhir induksi 10 menit.
<u>Tindakan Pengguna:</u> Atur fraksi oksigen <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> menjadi 30% dan total FGF menjadi 1 L/menit.

Pilih ""Lanjutkan"" untuk melompat ke 21 menit."
"LFA Case 3 Oxygen Delivery/State Canvas/First Topic Slide after 2b/Text (2) equation","F<sub>D</sub>O<sub>2</sub> = (O<sub>2</sub> Flow + 0.21*Air Flow) / Total FGF (Air+Oxygen)
",LFA CFM,Y,"F<sub>D</sub>O<sub>2</sub> = (Aliran O<sub>2</sub> + 0,21*Aliran Udara) / Total FGF (Udara+Oksigen)"
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 1/3/Text","<b>1/3.</b> We begin at the end of a 10 minute induction with FGF = MV.  F<sub>I</sub>O<sub>2</sub> is 60%.
<u>User Action: </u> : Set oxygen flow to 0 L/min and turn the air to 1 L/min.  Observe the change in <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark>, <mark=#0000ff40>Waste Gas</mark> and <mark=#0000ff40>Agent Waste</mark>.

Select ""Continue"" to jump to 25 minutes.",LFA CFM,Y,"<b>1/3.</b> Kami mulai pada akhir induksi 10 menit dengan FGF = MV. F<sub>I</sub>O<sub>2</sub> adalah 60%.
<u>Tindakan Pengguna: </u> : Atur aliran oksigen ke 0 L/menit dan nyalakan udara ke 1 L/menit. Amati perubahan pada <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark>, <mark=#0000ff40>Gas Limbah</mark> dan <mark=#0000ff40>Limbah Agen</mark>.

Pilih ""Lanjutkan"" untuk melompat ke 25 menit."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 2/9/Text","<b>2/9.</b> We are at 16 minutes.  <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> reaches the target within a few minutes but there is significant <mark=#0000ff40>waste flow</mark>.

Select ""Continue"" to see a trend plot of F<sub>D</sub>O<sub>2</sub>, F<sub>I</sub>O<sub>2</sub> and waste gas.",LFA CFM,Y,"<b>2/9.</b> Kami berada di 16 menit. <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> mencapai target dalam beberapa menit tetapi ada <mark=#0000ff40>aliran limbah</mark> yang signifikan.

Pilih ""Lanjutkan"" untuk melihat plot tren dari F<sub>D</sub>O<sub>2</sub>, F<sub>I</sub>O<sub>2</sub> dan gas limbah."
